32.Matara~MR/VIDYARATHNA PIRIVENA                           ~THALPAVILA, KAKENADURA                             ~~0412264291
32.Matara~MR/SIRI RATHANAPALA MAHA PIRIVENA                 ~MIGADAYA, KOTUWA, MATARA                            ~~0412222795
32.Matara~MR/SRI DEVANANDA MULIKA PIRIVENA                  ~PURANA VIHARAYA, RANSAGODA                         ~~0412292593
32.Matara~MR/SRI VIJAYA MULIKA PIRIVENA                     ~MORAWAKA                                          ~~0412282271
32.Matara~MR/SRI VIDYANANDA MULIKA PIRIVENA                 ~GANGARAMAYA, AMALAGODA, AKURESSA                    ~~0412283335
32.Matara~MR/SIRISUMANA MULIKA PIRIVENA                     ~VEHERAGODA PURANA VIHARAYA, MIDIGAMA, AHANGAMA      ~~0912283242
32.Matara~MR.DIYALAPE SRI VIDYAKEERTHI MULIKA PIRIVENA      ~SRI SUVISUDDHARAMA MAHA VIHARAYA, DIYALAPE, AKURESSA~~0412284160
32.Matara~MR/MAHAVIHARA PIRIVENA                            ~PURANA MAHA VIHARAYA, KEBILIYAPOLA, HAKMANA         ~~0412286423
32.Matara~MR/MAHENDRA MULIKA PIRIVENA                       ~THALARABA, KAMBURUGAMUWA                           ~~0412224917
32.Matara~MR.SRI ARIYAWANSA MULIKA PIRIVENA                 ~CHETHIYAKANDARARAMAYA, BENGAMUWA                   ~~0412291067
32.Matara~MR/SAMUDRAGIRI MULIKA PIRIVENA                    ~WEHERAGALLE PURANA VIHARAYA, MIRISSA               ~~0041225031
32.Matara~MR/SRI VIDAYA SUNDARA MULIKA PIRIVENA             ~HORAPAVITA, KAMBURUPITIYA                          ~~ 412292295
32.Matara~MR/SIRI RATHANAPALA MULIKA PIRIVENA               ~SRI BODHIRAJARAMAYA, GODAWA, KAMBURUPITIYA          ~~0412292297
32.Matara~MR/SRI WARDHANA MULIKA PIRIVENA                   ~DEEGALA, MARABA, AKURESSA                           ~~0413417467
32.Matara~MR/SIRI MAHINDA MULIKA PIRIVENA                   ~KAHAVILGODA PURANA VIHARAYA, ELGIRIYA              ~~0412283379
32.Matara~MR/SRI ISIPATHANA PIRIVENA                        ~KIRINDA PULWELLA                                  ~~0412245415
32.Matara~MR/SRI VIDYAKEERTHI MAHA PIRIVENA                 ~SIYABALAGODA EAST, PITABEDDARA                     ~~0413412724
32.Matara~MR/SIRISUMANA MULIKA PIRIVENA                     ~ELLEWELA, EAST, HAKMANA                             ~~0413413112
32.Matara~MR/SIRI WAJIRAGHANA MULIKA PIRIVENA               ~MADAGODA, KAMBURUGAMUWA                            ~~
32.Matara~RAJAMAHA VIHARA MULIKA PIRIVENA                   ~RAJAMAHA VIHARAYA, KANANKE                         ~~0412286181
32.Matara~MR/DHARMAVIJAYA MULIKA PIRIVENA                   ~PUWAKWATTA, MALIDUWA, AKURESSA                      ~~0413403036
32.Matara~MR/SRI SOMANANDA PIRIVENA                         ~SRI SEPALIKARAMAYA, UDAAPAREKKA, APAREKKA           ~~0412245491
32.Matara~MR/SRI PANGHATHISSA MULIKA PIRIVENA               ~NAIMBALA, THIHAGODA, MATARA                         ~~42245327
32.Matara~MR/SRI WIMALAJOTHI MAHA PIRIVENA                  ~MAPALANA, KAMBURUPITIYA                            ~~0412293439
32.Matara~MR/SRI PIYATHISSA MULIKA PIRIVENA                 ~WELIHENA, BOPAGODA, AKURESSA                        ~~0412284971
32.Matara~MR/SIRI UPATHISSA PIRIVENA                        ~WADURUDENIYA PURANA VIHARAYA, KAPUGAMA, DEVINUWARA  ~~0412232352
32.Matara~MR/SIRI SUDASSANA MULIKA PIRIVENA                 ~BUDHURAJA MAHA VEHERA, WAURUKANNALA, DICKWELLA      ~~0412255807
32.Matara~MR/SRI RATHANASARA MULIKA PIRIVENA                ~GALKANDA PURANA VIHARAYA, BAMBARENDA, KOTTAGODA     ~~0412259792
32.Matara~MR/SIRI WANARATHANA PIRIVENA                      ~URAPOLA, THIHAGODA, MATARA                          ~~0412292280
32.Matara~MR/SRI PEMANANDA MULIKA PIRIVENA                  ~SRI INDRARAMAYA, MALIMBADA, PALATUWA                ~~0413419847
32.Matara~MR/SRI DHAMMADINNA MULIKA PIRIVENA                ~WEHALLA, URUGAMUWA                                ~~0412255682
32.Matara~MR/BANAGALA SRI UPATHISSA PIRIVENA                ~SUMANGALA MW, BANAGALA                             ~~0413444767
32.Matara~MR/SRI VIPULASARA MULIKA PIRIVENA                 ~SRI GANGAGIRI VIHARAYA, GORAKAWELA, PITABEDDARA     ~~0412281334
32.Matara~MR/SRI JETHAWANA MULIKA PIRIVENA                  ~GODAPITIYA, AKURESSA                               ~~0413416990
32.Matara~MR/SIRI SUMANARATHANA MULIKA PIRIVENA~WARAKAPITIYA, DENIPITIYA~~
33.Hambantota~H/SRI GUNANANDA MAHA PIRIVENA                     ~NIMBARAMAYA HAMBANTHOTA                           ~~0472220313
33.Hambantota~H/SRI KAVANTHISSA MAHA PIRIVENA                   ~MAHA VIHARAYA THISSAMAHARAMAYA                    ~~0472237236
33.Hambantota~H/GAUTHAMA VIDYALAYA MULIKA PIRIVENA              ~HAMBANTHOTA RD THANGALLA                          ~~0472240789
33.Hambantota~H/SRI SUMANGALA MULIKA PIRIVENA                   ~PURANA MAHA VIHARAYA HUNGAMA RD MIDDENIYA         ~~0472247252
33.Hambantota~H/SRI SADHATHISSA MAHA PIRIVENA                   ~RANGIRI RAJA MAHA VIHARAYA AMBALNTHOTA            ~~0718173858
33.Hambantota~HAM/ SRI SUMANGALA VIDYATHANA PIRIVENA.           ~HATHAGALA, HUNGAMA.                               ~~0472226610
33.Hambantota~HAM/ SRI SARANANKARA MULIKA PIRIVENA              ~MODARAWANA, BELIATTA.                             ~~0472254258
33.Hambantota~HAM/ SRI RATHANAPALA PIRIVENA                     ~HALPANDENIYA, IHALA BELIGALLA, BELIATTA.            ~~0777965154
33.Hambantota~HAM/ SRI DAMMADINNA MAHA PIRIVENA                 ~KUDA VIHARAYA, POLOMMARUWA, THANGALLA.            ~~0472240405
33.Hambantota~HAM/ SRI GNAVIMALA MULIKA PIRIVENA                ~GALVILA PURANA VIHARAYA, PAHALA BERAGAMA, AMBALANTH~~0473486289
33.Hambantota~HAM/ SIRI DHAMMATHILAKA MULIKA PIRIVENA           ~KADURUPOKUNA, TANGALLA.                            ~~0472240884
33.Hambantota~HAM/ SIRI SUNANDA PIRIVENA                        ~SRI VIJAYA BUDDHIST CENTRE, HATHBODIYA, BELIATTA.  ~~0472243283
33.Hambantota~HAM/ SRI GNANODAYA MULIKA PIRIVENA                ~KOTAWAYA RAJAMAHA VIHARAYA, HAKURUWELA, TANGALLA  ~~0473485592
33.Hambantota~HAM/ MULAGIRI MAHA PIRIVENA                       ~MULKIRIGALA RAJAMAHA VIHARAYA, MULKIRIGALA.       ~~0766005797
33.Hambantota~HAM/ SRI SADDANANDA PIRIVENA                      ~SRI SUDAMMAWARDANARAMAYA, OMARA, WALASMULLA.      ~~0472254543
33.Hambantota~ANU/ VIDYA PRDEEPA MAHA PIRIVENA                  ~SALIYAPURA, BERALIHELA, THISSAMAHARAMAYA          ~~0714401772
33.Hambantota~HAM/ SRI VIJITHALOKA MAHA PIRIVENA                ~ALIOLUAARA, SURIYAWEWA.                           ~~0776666182
33.Hambantota~HAM/CHANDODAYA MAHA PIRIVENA                      ~SRI CHANDIMARAMAYA, PALLEKANDA, WALASMULLA.         ~~0472254457
33.Hambantota~HAM/ VIDYA GEVESHI MULIKA PIRIVENA                ~MAHANAGAPURA, LUNUGAMVEHERA.                      ~~0714462764
33.Hambantota~HAM/ SIRI DHAMMANANDA MAHA PIRIVENA               ~SRI ASWASTHARAMAYA, NIHILUWA, BELIATTA.             ~~0472251494
33.Hambantota~HAM/ SRI NARADA MULIKA PIRIVENA                   ~NEDIGAMVILA, GONAGAMUWA, THISSAMAHARAMAYA.          ~~0473473470
33.Hambantota~SRI KALYANIWANSHA MULIKA PIRIVENA                 ~VALUKARAMA MAHA VIHARAYA, KUDAWELLA, NAKULUGAMA.    ~~0412256377
33.Hambantota~HAM/ SIRI ROHANA MULIKA PIRIVENA                  ~WEDIWEWA, THELAVILLA, AMBALANTHOTA.                 ~~0769163444
33.Hambantota~HAM/ VIDYANANDA MULIKA PIRIVENA                   ~BENDIGAMA, VITHARANDENIYA.                        ~~0718585587
33.Hambantota~HAM/ SIRI PRGNARATHNA MULIKA PIRIVENA             ~WEEKANDAWALA NORTH, WEERAKETIYA.                  ~~0711237486
33.Hambantota~HAM/ VANAVASI DHARMAYATHNA MULIKA PIRIVENA        ~SALIYA WANAYA, RANMUDUWEWA, SURIYAWEWA.             ~~
33.Hambantota~HAM/ SRI MAHANAGA MULIKA PIRIVENA                 ~MAHAWAPI RAJAMAHA PIRIVENA, PANNANGAMUWA, WEERAWILA.~~0718491182
33.Hambantota~HAM/ SRI SOMARATHNA MULIKA PIRIVENA               ~HATHAGALA, HUNGAMA.                               ~~0473485727
33.Hambantota~HAM/ SRI SUMEDHARAMA BUDURAJA WEHERA MAHA PIRIVENA~UNIT 11, NAGARAWEWA, THISSAPURA.                  ~~0713989038
33.Hambantota~HAM/ SRI DHARMARATHANA MULIKA PIRIVENA            ~VIHARAGALA, SOORIYAWEWA.                          ~~0473477098
33.Hambantota~HAM/DEEPANANDA MULIKA PIRIVENA                    ~SITHUMINIWELA VIHARAYA, KU.GAMMANA20, WELIGATHTHA   ~~0717998513
33.Hambantota~HAM/SRI VIDYASOBHITHA MULIKA PIRIVENA             ~KUDAGAMMANA 10, VELIGATHTHA, HAMBANTHOTA            ~~0710744303
33.Hambantota~HAM/ SRI SAMBUDATHWA JAYANTHI MULIKA PIRIVENA     ~NASAGALA RAJAMAHA VIHARAYA, UDAYALA, HAKURUWELA.  ~~0472246329
33.Hambantota~HAM/SRI DHAMMAWASA DIVIBASHA MULIKA PIRIVENA      ~KARANDULENA, SOORIYAWEWA.                         ~~0715212477
33.Hambantota~HAM/SRI DHAMMATHILAKA DHARMAYATHANA DIVIBHASHA MUL~SRI SAMBUDDHA VIHARAYA, KIRINDA, THISSAMAHARAMAYA.  ~~0710384826
33.Hambantota~HAM/ RANASINGHA PREMADASA MULIKA PIRIVEN          ~GEMUNUPURA, DEBARAWEWA, THISSAMAHARAMAYA.           ~~0719667740
33.Hambantota~HAM/ SRI PRAGNARATHANA MULIKA PIRIVENA            ~PATTIYAPOLA, VITHARANDENIYA, TANGALLA.              ~~0473482932
33.Hambantota~HAM/ SRI RATHANASIRI DHARMARAJA MULIKA PIRIVENAKEN~KENDAGASMANKADA, LUNUGAMWEHERA.                   ~~0714395820
33.Hambantota~HAM/SRI JEEGANANDA MULIKA PIRIVENA                ~WELANGAHAWELA, BARAWAKUMBUKA.                     ~~0473489254
43.Vavuniya~SRI DHAMMARATHANA VIDYAYATHANAYA PIRIVENA         ~SRI DALADA VIHARAYA, MADUKANDA, VAUNIYA             ~~0242220454
43.Vavuniya~SRI DHAMMARATHANA MULIKA PIRIVENA                 ~MADUKANDA, VAUNIYAWA                               ~~0242280454
44.Mulaitivu~MU/SRI THILAKAMITHRA MULIKA PIRIVENA              ~KIRIIBBANWEWA, WELIOYA                             ~~0717000220
51.Batticaloa~MADA/SIRI SEELALANKARA MULIKA PIRIVENA~SIRI VIVEKARAMAYA, WALLAWADIYA, KALKUDHA~~
52.Ampara~AM/DIGA/SRI VIDYANANDA MAHA PIRIVENA              ~HOSPITEL ROAD, AMPARA.                             ~~0632222314
52.Ampara~AM/SRI DAMMARATHANA MAHA PIRIVENA                 ~SAMANABADDA, UHANA.                                ~~0632250395
52.Ampara~AM/HIGU/SRI DAMMARATHANA MAHA PIRIVENA            ~UTTARA JAYA MAHA VIHARAYA, SINI KAMHALA PEDESA, HIGU~~0632240279
52.Ampara~AM/DE/SRI SAMBUDDALOKA PIRIVENA                   ~SADUNPURA, DEHIATHTHAKANDIYA                       ~~0273270703
52.Ampara~AM/SRI INDRASARA DARMADUTHA MULIKA PIRIVENA       ~DEMATAMALPALASSA, UHANA.                           ~~
52.Ampara~AM/DE/SRI VIDYAGHANA MULIKA PIRIVENA              ~UTTALAPURA, DAMANEWELA.                            ~~
52.Ampara~AM/SRI VIKRAMASHILA MULIKA PIRIVENA.              ~MEGAHAPLLAMA, DEVALAHIDA, AMPARA.                   ~~0633632182
52.Ampara~AM/DE/SRI INDRASARA DARMA NIKETHANA PIRIVENA      ~SALPITIGAMA, DAMANEWELA                            ~~
52.Ampara~AM/ANANDAGHANA MULIKA PIRIVENA                    ~17, UDAYAPURA, DIGA/VIRAGODA.                    ~~0633632080
52.Ampara~AM/SRI VIDYASIRI MULIKA PIRIVENA                  ~GONAGALA, GALAPITAGALA, AMPARA.                     ~~0633632149
52.Ampara~AM/SRI GUNARATHNA MULIKA PIRIVENA                 ~GALLEN VIHARAYA, HARASGALA, MAHAOYA.                ~~0633630801
52.Ampara~AM/DARMASOKA DARMAYATHANA MULIKA PIRIVENA         ~NAMALTHALAWA, AMPARA.                              ~~0635612429
52.Ampara~AM/SIRI SUBODI MULIKA PIRIVENA                    ~29, THISSARAMA MAHA VIHARAYA, SENAGAMA           ~~0633630994
52.Ampara~AM/SRI BODIRAJA MULIKA PIRIVENA                   ~SASTRAWELA, PANAMA.                                ~~
52.Ampara~AM/DE/SRI MEDANANDA MAHA PIRIVENA                 ~KADIRAPURA, DEHIATTAKANDIYA                        ~~2732272614
52.Ampara~AM/DE/SRI SADDARMARAMA MULIKA PIRIVENA            ~SRI SAMA VIHARAYA, NAGASWEWA, DEHIATTAKANDIYA       ~~0272250216
52.Ampara~ AM/DE/SRI SUBODARAMA MULIKA PIRIVENA             ~MAHAWANAWELA, DEHIATTAKANDIYA.                     ~~0272250010
52.Ampara~AM/SIRI SELARATHANA MULIKA PIRIVENA               ~MANDALA MAHA VIHARAYA.                            ~~0632222547
52.Ampara~AM/DEEGAWAPIYA MULIKA PIRIVENA~DEEGAWAPI RAJAMAHA VIHARAYA, DEEGAWAPIYA, AMPARA~~0713081270
52.Ampara~AM/SIRI INDRASIRI MULIKA PIRIVENA                 ~MUHUDU MAHA VIHARAYA, POTHUVIL.                    ~~0633730612
52.Ampara~AM/SRI INDRASARA TRIPITAKA DARMAYATHANA MULIKA PIR~ARANTHALAWA BIKSU SMARAKAYA, MANGALAGAMA           ~~0767438578
53.Trincomalee~TR/SRI AGRABODI MAHA PIRIVENA                     ~KANTALE                                           ~~0262234042
53.Trincomalee~TRI/SRI GAJABA MULIKA PIRIVENA                    ~MORAWAWA SOUTH, PANKULAMA, TRINKOMALI               ~~0262222063
53.Trincomalee~TRI/SRI DAMMARATHANA MULIKA PIRIVENA              ~04 KANUWA, CHINA WARAYA, TRINCOMALI                 ~~0262242148
53.Trincomalee~TRI/SRI GHANAWIMALA MULIKA PIRIVENA               ~SINIPURA VIHARAYA, KANTHALE.                       ~~
53.Trincomalee~TRI/SRI RATHANAJOTHI VIDYAYATHANA PIRIVENA        ~GOMARANKADAWALA, TRINCOMALI.                       ~~0262255100
53.Trincomalee~TRI/KA/VIDYADEEPA MULIKA PIRIVENA                 ~UNIT-5, RAJAELA, KANTHALE.                          ~~0262234416
53.Trincomalee~TRI/SUDARMANANDA MULIKA PIRIVENA                  ~PULMUDEPARA, PARANA MADAWACHCHIYA, MAHASENPURA      ~~
61.Kurunegala~VIDYASAGARA MAHA PIRIVENA                         ~RAMBADAGALLA , RIDEEGAMA                           ~~0372250218
61.Kurunegala~KU/BAUDDALOKA VIDYAYATHANA PIRIVENA               ~BAUDDALOKA MAWATHA , KURUNEGALA                    ~~0375870999
61.Kurunegala~SHASTHRARAVINDRA  VIDYAYATHANA PIRIVENA           ~POLGOLLA , GOKARELLA                               ~~0372250543
61.Kurunegala~SRI VIJAYA NANDA MAHA PIRIVENA                    ~COLOMBO ROAD , POLGAHAWELA                         ~~0372244515
61.Kurunegala~CHANDRASELA MAHA PIRIVENA                         ~POTHUHERA                                         ~~0372237669
61.Kurunegala~KU/MALIYADEWA VIDYARAKSHAKA MAHA PIRIVENA         ~KANDY ROAD, KURUNEGALA                            ~~0372222599
61.Kurunegala~KU/GIRI VIDYARTHALANKARA MAHA PIRIVENA            ~DAMPELESSA , NARAMMALA                             ~~0372249258
61.Kurunegala~SRI VIDYATHILAKA MAHA PIRIVENA                    ~KANDY ROAD , WEUDA                                 ~~0372299374
61.Kurunegala~SRI DHAMMADARA MAHA PIRIVENA                      ~SRI JAYASUMANARAMAYA, ALAKOLAMADA , DODAMGASLANDA   ~~0372252031
61.Kurunegala~KU/DHARMACHANDRA VIDYATHANA PIRIVENA              ~HIRIPITIYA, NIKADALUPITIYA                         ~~0372264020
61.Kurunegala~KU/ SRI VIJAYA MAHA PIRIVENA                      ~SANGALENA, BULUWALA                                ~~0375874050
61.Kurunegala~WA/GIRI/SRI SEELAVATHI MAHA PIRIVENA              ~SRI SEELAVATHI MAHA PIRIVENA, NARAMMALA            ~~0375422226
61.Kurunegala~KURU/VIDYARTHODAYA MAHA PIRIVENA                  ~VEHERAPITIYA, POLGAHAWELA.                         ~~0372243381
61.Kurunegala~W/KU/YRI/PRAWACHANALANKARA MAHA PRIRIVENA         ~NARAMMALA                                         ~~0372249235
61.Kurunegala~KU/NIKA/WARI RATHANASELA MAHA PIRIVENA            ~WAGAMA , RATHMALE, RATHANAWATTE.                   ~~0374980811
61.Kurunegala~SRI DHARMALOKA MAHA PIRIVENA                      ~KU/HINDAGOLLA                                     ~~0372236353
61.Kurunegala~KU/SRI DHAMMANANDA MULIKA PIRIVENA                ~PUJAPITIYA, MATIKUMBURA, POLGAHAWELA                ~~0372242681
61.Kurunegala~SRI SUMANGALA MULIKA PIRIVENA                     ~KOWANA , HINDAGOLLA                                ~~0372236034
61.Kurunegala~W/I/SRI DHARMARAKSHITHA MULIKA PIRIVENA           ~KUMBUKWEWA, IBBAGMUWA                              ~~0372054954
61.Kurunegala~W/GIRI/SRI RAHULA MULIKA PIRIVENA                 ~SRI RAHULA PIRIVENA , ALAWWA                       ~~0372278137
61.Kurunegala~KU/BODHIGUPTHTHA MULIKA PIRIVENA                  ~DENAGAMUWA, POLGHAWELA.                            ~~0372243093
61.Kurunegala~KU/SRI MAHINDA  MULIKA PIRIVENA                   ~GATTUWANA ROAD, KURUNEGALA                         ~~0372222140
61.Kurunegala~KU/GIRI SRI DHARMODAYA MAHA PIRIVENA           ~GALWARAMA, ALAWWA                                  ~~0372278311
61.Kurunegala~KU/VISHUDDAYANA VIDYAYATHANA PIRIVENA             ~KACHCHERIYA ROAD, KURUNEGALA                       ~~0372234335
61.Kurunegala~KU/GIRI/SRI VIJAYA MAHA PIRIVENA                  ~PAMAULLA, ALAWWA                                   ~~0372278194
61.Kurunegala~SRI SIDDARTHA MULIKA PIRIVENA                     ~KUMBURULENA RAJA MAHA VIHARAYA , WARAKAWEHERA.     ~~0372252611
61.Kurunegala~KU/DHAMMARATHANA MAHA PIRIVENA                    ~RANGAMA, WELLAWA.                                  ~~0372250080
61.Kurunegala~KU/SRI RUWANBODHI MAHA PIRIVENAGA                 ~GATTUWANA ROAD, KURUNEGALA                         ~~0372223335
61.Kurunegala~KU/SRI DHARMAVIJAYA MAHA PIRIVENA                 ~KANDY ROAD, MILLAWA, KURUNEGALA                     ~~0372222129
61.Kurunegala~Ku/SRI SUMANA MULIKA PIRIVEN                      ~WDURAGALA , KURUNEGALA.                            ~~0372221477
61.Kurunegala~KU/MAHA DEVA MAHA PIRIVENA                        ~UDAPOLA , POLGAHAWELA                              ~~0372243760
61.Kurunegala~KU/SRI DAMMAPALA MAHA PIRIVENA                    ~BULPITIYA , UHUMEEYA                               ~~0372238639
61.Kurunegala~NIKA/WARIYAPOLA SRI SUMANGALA MAHA PIRIVENA       ~RAJAMAHA VIHARAYA, WARIYAPOLA                     ~~0372267225
61.Kurunegala~DHARMARAJA MAHA PIRIVENA                          ~NADALAGAMUWA, WADUMUNNEGEDARA                      ~~0372285831
61.Kurunegala~KULI/SHASTHRODAYA MAHA PIRIVENA                   ~HENDIYAGALA, SANDALANKAVA                         ~~0312299628
61.Kurunegala~KULI/SRI LOKANANDA MAHA PIRIVENA                  ~WAKANDA, WAWAGAMA                                  ~~0373879158
61.Kurunegala~KULI/VIDYA VINODA MAHA PIRIVENA                   ~HETTIPOLA PARA, KULIYAPITYA                        ~~0372281188
61.Kurunegala~KULI/SRI VIDYARAJA MAHA PIRIVENA                  ~WAWAGAMA                                          ~~0373871382
61.Kurunegala~KULI/SRI MALIYADEWA MAHA PIRIVENA                 ~BIBILADENIYA, UDUBADDAWA                           ~~0372256905
61.Kurunegala~KULI/SRI GNAGNODSYS PIRIVENS                      ~WALIVEHERA, MORAGANE                              ~~0373873629
61.Kurunegala~SRIPATHI MULIKA PIRIVENA                          ~DIYAKALAMULLA, KULIYAPITIYA                        ~~0372281167
61.Kurunegala~KULI/AGRABODI PIRIVENA                            ~POLPITIYA, KATUPOTH                                ~~0372247039
61.Kurunegala~KU/GIRI SANGARAKKITHA MAHA PIRIVENA               ~KURUNEGALA ROAD, GIRIULLA                          ~~0372266576
61.Kurunegala~KULI/SIRI WIJAYASUNDARA MULIKA PIRIVENA           ~ILUKHENA, KULIYAPITIYA                             ~~0372281044
61.Kurunegala~KULI/SRI RATHNALOKA MAHA PIRIVENA                 ~WALLA RAVA, BINGIRIYA                              ~~0322246036
61.Kurunegala~KULI/SRI DHARMARAJA MAHA PIRIVENA                 ~KANADULLA, KULIYAPITIYA                           ~~0372281148
61.Kurunegala~KULI/SRI ARIYAWANSA MULIKA PIRIVENA               ~DUNUPOTHA, BANDARAKOSWATHTHA                       ~~0714432062
61.Kurunegala~KULI/SRI SUDHARMODAYA MULIKA PIRIVENA             ~HETTIPOLA ROAD, KARAGAHADENIYA, KULIYAPITIYA        ~~0372281652
61.Kurunegala~KULI/SRI WIMALODAYA MAHA PIRIVENA                 ~KADAWALAGEDARA, THUTHTHIRIPITIGAMA                ~~0372293514
61.Kurunegala~KULI/SRI PAGNGNAWASA MULIKA PIRIVENA              ~THABILIPITIYA, HOROMBAWA                           ~~0758205879
61.Kurunegala~WA/MA SRI JAYANTHI MAHA PIRIVENA                  ~MADAHAPOLA                                        ~~0373872988
61.Kurunegala~NIKA/SRI VISHVAKEERTHI MAHA PIRIVENA              ~BUDUMUTHTHAWA, RAJA MAHA VIHARAYA, NIKAWARATIYA     ~~0372260221
61.Kurunegala~NIKA/SRI PALITHA MULIKA PIRIVENA                  ~SAMADARAPITIYA, NIKAWARATIYA                      ~~0372260246
61.Kurunegala~WA/MA/SRI/GUNANANDA MULIKA PIRIVENA               ~ANAMADUWA PARA, GALGAMUWA                          ~~0372053660
61.Kurunegala~WA/MA/SRI DEEPALOKA MAHA PIRIVENA                 ~DIMBULGIRI RAJAMAHA VIHARAYA, BALALLA, MAHAVA       ~~0776906986
61.Kurunegala~WA/MA/POPI/SRI SUMANGALA MULIKA PIRIVENA          ~KABALEDENA RAJA MAHA VIHARAYA, DAGAMA MAELIYA      ~~0718339198
61.Kurunegala~WA/MA/POPI/SRI SUMANGALA VIDYAYATHANA PIRIVENA    ~PETHIYAGALA, POLPITHIGAMA                          ~~0375879321
61.Kurunegala~WA/MA/SRI SEELANANDA MULIKA PIRIVENA              ~SRI DEWAGIRI RAJAMAHA VIHARAYA, GALGAMUWA         ~~0716489471
61.Kurunegala~NIKA/SRI SEELARATHANA MAHA PIRIVENA               ~PARAKUMPURA, SOLEPURA                              ~~0253858096
61.Kurunegala~KU/NI/JAYABIMA THIRIPITAKA DHARMAYATHANA MULIKA PI~MADAGAMA, MAHAGALKADAWALA, GALGAMUWA               ~~0252276278
61.Kurunegala~WA/MA/NIKA 22/SRI SUMANGALA PIRIVENA              ~RATHGALLEGAMA, MAHAWA                             ~~0373379444
61.Kurunegala~SRI SANGARAKKITHA MULIKA PIRIVENA                 ~PURANA VIHARAYA, UDAHENEGAMA, KOTAWEHERA            ~~0771145831
61.Kurunegala~NIKA/SRI SARANANDA MULIKA PIRIVENA                ~PUBBILIYA, KOBEIGANE                               ~~0372293134
61.Kurunegala~KU/SRI SUDARMANANDA MULIKA PRIVENA                ~THALAMPITIYA, KOHILEGEDARA                         ~~0372238254
61.Kurunegala~NIKA/SRI VIMALA MULIKA PIRIVENA                   ~BOGODA, PADENIYA                                   ~~0373376900
61.Kurunegala~NIKA/ SRI INDASUMANA MAHA PIRIVENA                ~JAYASUMANARAMAYA, NAGOLLAGAMA PARA, UDAGAMA, MAHAVA ~~0372275675
61.Kurunegala~KU/GIRI/ SRI VIJAYASUNDHARARAMA MULIKA PIRIVENA   ~DAMBADENIYA                                       ~~0372266559
61.Kurunegala~KULI/SIRI GUNARATHNA MULIKA PRIVENA               ~PAANAWAWA, BINGIRIYA                               ~~0372246148
61.Kurunegala~KULI/VIDYA PRASADA MULIKA PIRIVENA                ~PURANA VIHARAYA, UDUBADDAWA                        ~~0372286596
61.Kurunegala~KULI/PANDUKABHAYA MULIKA PIRIVENA                 ~SRI SUMANARAMA RAJAMAHA VIHARAYA, PANDWASNUWARA, HETTIPOLA~~0372291464
61.Kurunegala~KU/GIRI SRI SONUTHTHARA MULIKA PIRIVENA           ~NUGAWELA PURANA VIHARAYA, MAHARACHCHIMULLA         ~~0372278146
61.Kurunegala~KU/GIRI/ SRI PANGNANANDA MULIKA PIRIVENA          ~MAHARAGMA                                         ~~0372288384
61.Kurunegala~SRI DHEERANANDA MULIKA PIRIVENA                   ~SRI BODHIMALU VIHARAYA, PILASSA                    ~~0372299298
61.Kurunegala~GIRI/SRI SOMARANSI PRIVENA                        ~SALIYALA, DAMBADENIYA                              ~~0372266907
61.Kurunegala~KU/BODHIGAMA SRI SOMANANDA MULIKA PIRIVENA        ~BODHIGAMA, BOYAGANE                                ~~0355734509
61.Kurunegala~NIKA/ SRI SOMANANDA MULIKA PIRIVENA               ~NAWA NAGARAYA, MEEGALAWA                           ~~0711667227
61.Kurunegala~NIKA/SRI SADDANANDA MULIKA PIRIVENA               ~VEERAHENEGEDARA, PANADARAGAMA                      ~~0771841947
61.Kurunegala~SRI SIDDAKSHA DHAMMARAMA MULIKA PIRIVENA          ~ YAKGIRILENA RAJAMAHA VIHARAYA, THALVITA, SERUWAWALA~~0375767769
61.Kurunegala~KU/DHARMCHANDRA MULIKA PIRIVENA                   ~PATHAMULLA RAJA MAHA VIHARAYA, NIKADALUPOTHA       ~~0372264020
61.Kurunegala~WA/MA/POPI SRI MANGALA MULIKA PIRIVENA            ~MA ELIYA, IBBAGAMUWA HARAHA                        ~~0372264097
61.Kurunegala~SRI VIDYA VIBHUSHANA MULIKA PIRUVENA              ~ORUGALSAYA PURANA VIHARAYA, GIRITHALANA, HETTIPOLA  ~~0372291258
61.Kurunegala~SIRI SANGARAJA MAHA PIRIVENA                      ~VEHERA, KURUNEGALA                                 ~~0372222310
61.Kurunegala~NIKA/SRI PALITHA VIDYAYATHANA PIRIVENA            ~VIDUPIYASA, MAHAWA PARA, NIKAWARATIYA            ~~0372260246
61.Kurunegala~KULI/SIRI MAYURAPADA DVIBAHASHA PIRIVENA          ~SR SWARNATILAKARAMA MUULA MAHA VIHARAYA, IHALA KAMB~~0323323782
61.Kurunegala~SRI/SEEKKANDA MULIKA PIRIVENA                     ~IHALA KUTUGAMPALA, KAUDUMUNNA                      ~~0332266769
61.Kurunegala~KURU/SIRI SAGHAMITH SEELAMATHA EDUCATION CENTER~SIRI SAGHAMITH ARAMA, KUDAGALGAMUWA, KURUNAGALA~~0776951457
62.Puttalam~VIDYABANDU MAHA PIRIVENA                          ~KIRIMETIYANA, LUNUVILA                            ~~0312250850
62.Puttalam~SRI GNANODHAYA MAHA PIRIVENA                      ~HALPANVILA, MARAVILA                              ~~0322254808
